m,r,Nr_prime_support,Nr_factorization,pi_complete_order_omega,missing_from_target_support,extra_primes
1147124,2,"2,3,5,7,11,19,23,29,31",2^2 * 3^1 * 5^3 * 7^1 * 11^1 * 19^1 * 23^1 * 29^2 * 31^1,0,"13,17",
1154439,2,"2,3,5,7,11,13,19,23,31",2^3 * 3^3 * 5^1 * 7^2 * 11^1 * 13^2 * 19^1 * 23^1 * 31^1,0,"17,29",
1163799,2,"2,3,5,7,11,13,23,29",2^3 * 3^2 * 5^2 * 7^3 * 11^1 * 13^1 * 23^2 * 29^1,0,"17,19,31",
1235168,2,"2,3,11,13,17,23,29",2^5 * 3^5 * 11^3 * 13^1 * 17^1 * 23^1 * 29^1,0,"5,7,19,31",
1243839,2,"2,3,5,13,17,23,29",2^6 * 3^1 * 5^1 * 13^2 * 17^1 * 23^1 * 29^3,0,"7,11,19,31",
1255500,2,"2,3,5,13,17,19,23,31",2^2 * 3^4 * 5^3 * 13^2 * 17^1 * 19^1 * 23^1 * 31^1,0,"7,11,29",
1594175,2,"2,3,5,11,17,19,23,31",2^6 * 3^1 * 5^2 * 11^2 * 17^1 * 19^2 * 23^1 * 31^1,0,"7,13,29",
1625624,2,"2,3,5,7,11,13,17,29",2^3 * 3^2 * 5^4 * 7^2 * 11^1 * 13^1 * 17^2 * 29^1,0,"19,23,31",
1852200,2,"2,3,5,7,13,17,29",2^3 * 3^3 * 5^2 * 7^3 * 13^1 * 17^3 * 29^1,0,"11,19,23,31",
2023424,2,"2,3,5,13,17,19,23",2^13 * 3^2 * 5^2 * 13^1 * 17^1 * 19^1 * 23^2,0,"7,11,29,31",
2307360,2,"2,3,5,7,11,19,23,31",2^5 * 3^1 * 5^1 * 7^4 * 11^1 * 19^1 * 23^1 * 31^2,0,"13,17,29",
2310399,2,"2,3,5,7,13,19,31",2^8 * 3^2 * 5^2 * 7^2 * 13^2 * 19^2 * 31^1,0,"11,17,23,29",
2345056,2,"2,7,11,13,19,23,29,31",2^5 * 7^1 * 11^1 * 13^1 * 19^2 * 23^2 * 29^1 * 31^1,0,"3,5,17",
2697695,2,"2,3,5,7,11,13,17,19,29",2^5 * 3^2 * 5^1 * 7^3 * 11^2 * 13^1 * 17^1 * 19^1 * 29^1,0,"23,31",
3206268,2,"2,3,11,13,17,19,23,29,31",2^2 * 3^2 * 11^1 * 13^2 * 17^1 * 19^1 * 23^2 * 29^1 * 31^1,0,"5,7",
3301375,2,"2,5,7,11,13,31",2^13 * 5^3 * 7^4 * 11^1 * 13^1 * 31^1,0,"3,17,19,23,29",
3346109,2,"2,3,5,13,17,19,23,31",2^1 * 3^9 * 5^1 * 13^1 * 17^1 * 19^2 * 23^1 * 31^1,0,"7,11,29",
3897165,2,"2,3,5,7,13,17,19,23,29,31",2^1 * 3^1 * 5^1 * 7^3 * 13^1 * 17^2 * 19^1 * 23^1 * 29^1 * 31^1,0,11,
4004000,2,"2,3,5,7,11,13,23,29",2^5 * 3^2 * 5^3 * 7^1 * 11^1 * 13^1 * 23^2 * 29^2,0,"17,19,31",
4090624,2,"2,5,7,11,17,19,29",2^8 * 5^5 * 7^1 * 11^1 * 17^1 * 19^1 * 29^2,0,"3,13,23,31",
4096575,2,"2,3,5,7,11,17,23",2^6 * 3^4 * 5^2 * 7^1 * 11^2 * 17^2 * 23^2,0,"13,19,29,31",
5142500,2,"2,3,5,7,11,13,17,23",2^2 * 3^3 * 5^4 * 7^2 * 11^2 * 13^2 * 17^1 * 23^1,0,"19,29,31",
5909760,2,"2,3,5,11,13,17,19",2^8 * 3^5 * 5^1 * 11^2 * 13^2 * 17^2 * 19^1,0,"7,23,29,31",
8268799,2,"2,5,7,11,17,19,23,29",2^10 * 5^2 * 7^2 * 11^1 * 17^1 * 19^1 * 23^2 * 29^1,0,"3,13,31",
10556000,2,"2,3,5,7,13,19,29",2^5 * 3^4 * 5^3 * 7^1 * 13^1 * 19^4 * 29^1,0,"11,17,23,31",
11859210,2,"2,3,5,7,11,13,19",2^1 * 3^4 * 5^1 * 7^1 * 11^4 * 13^1 * 19^4,0,"17,23,29,31",
14753024,2,"2,3,5,7,11,13,17,19,29,31",2^8 * 3^2 * 5^2 * 7^1 * 11^1 * 13^2 * 17^1 * 19^1 * 29^1 * 31^1,0,23,
16092999,2,"2,3,5,7,11,13,17,19,29,31",2^3 * 3^4 * 5^3 * 7^1 * 11^2 * 13^1 * 17^1 * 19^1 * 29^1 * 31^1,0,23,
18085704,2,"2,3,5,7,11,13,17,23,29",2^3 * 3^1 * 5^1 * 7^3 * 11^1 * 13^3 * 17^1 * 23^1 * 29^2,0,"19,31",
76271624,2,"2,3,5,11,13,19,29,31",2^3 * 3^9 * 5^3 * 11^3 * 13^1 * 19^1 * 29^1 * 31^1,0,"7,17,23",
80061344,2,"2,3,5,7,11,13,19,23,29,31",2^5 * 3^3 * 5^1 * 7^4 * 11^2 * 13^1 * 19^1 * 23^1 * 29^1 * 31^1,0,17,
96059600,2,"2,3,5,7,11,13,29",2^4 * 3^8 * 5^2 * 7^2 * 11^4 * 13^2 * 29^1,0,"17,19,23,31",
133919999,2,"2,3,5,17,19,29,31",2^8 * 3^3 * 5^4 * 17^2 * 19^1 * 29^3 * 31^1,0,"7,11,13,23",
177182720,2,"2,3,5,11,13,17,29",2^11 * 3^6 * 5^1 * 11^3 * 13^1 * 17^2 * 29^2,0,"7,19,23,31",
181037024,2,"2,3,5,7,13,23,29,31",2^5 * 3^4 * 5^2 * 7^1 * 13^2 * 23^2 * 29^2 * 31^2,0,"11,17,19",
370256249,2,"2,3,5,7,11,13,19,31",2^1 * 3^1 * 5^5 * 7^2 * 11^7 * 13^1 * 19^1 * 31^1,0,"17,23,29",
1611308699,2,"2,3,5,7,11,13,19,23,31",2^2 * 3^6 * 5^2 * 7^4 * 11^1 * 13^2 * 19^2 * 23^1 * 31^2,0,"17,29",
